day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,rolling_slope_strict_100,window_return_strict_100,slope_tstat_strict_100,strict_uptrend_signal
-1,99200,ASH_COATED_OSMIUM,9992.0,14.0,9990.0,21.0,,,10011.0,21.0,,,,,10001.5,0.0,-0.05224722472247225,-2.5,-7.429386699073816,False
-1,99400,ASH_COATED_OSMIUM,9992.0,10.0,,,,,10010.0,26.0,,,,,10001.0,0.0,-0.05178517851785178,-3.5,-7.348278444541408,False
-1,99500,ASH_COATED_OSMIUM,9989.0,24.0,,,,,10010.0,24.0,,,,,9999.5,0.0,-0.05187518751875188,-2.0,-7.361299813999774,False
-1,99600,ASH_COATED_OSMIUM,9991.0,15.0,9988.0,28.0,,,10007.0,15.0,10009.0,28.0,,,9999.0,0.0,-0.05402040204020402,-3.0,-7.761931463400309,False
-1,99700,ASH_COATED_OSMIUM,9991.0,14.0,9988.0,28.0,,,10007.0,14.0,10009.0,28.0,,,9999.0,0.0,-0.05583258325832583,-4.0,-8.09976379946834,False
-1,99800,ASH_COATED_OSMIUM,9991.0,10.0,9988.0,27.0,,,10009.0,27.0,,,,,10000.0,0.0,-0.05640864086408641,-2.0,-8.209906427949434,False
-1,99900,ASH_COATED_OSMIUM,9991.0,13.0,9988.0,29.0,,,10007.0,13.0,10009.0,29.0,,,9999.0,0.0,-0.058148814881488146,-3.0,-8.551374998008859,False
-1,100000,ASH_COATED_OSMIUM,9990.0,13.0,9988.0,23.0,,,10006.0,13.0,10009.0,23.0,,,9998.0,0.0,-0.060447044704470446,-5.0,-8.977655437378276,False
-1,100100,ASH_COATED_OSMIUM,9990.0,15.0,,,,,10006.0,15.0,10008.0,29.0,,,9998.0,0.0,-0.062091209120912094,-4.0,-9.260550109969445,False
-1,100300,ASH_COATED_OSMIUM,9990.0,10.0,,,,,10008.0,30.0,,,,,9999.0,0.0,-0.06368736873687368,-2.5,-9.61385439100499,False
-1,100400,ASH_COATED_OSMIUM,9987.0,29.0,,,,,10008.0,29.0,,,,,9997.5,0.0,-0.06644164416441645,-5.5,-10.194601482499856,False
-1,100500,ASH_COATED_OSMIUM,9990.0,14.0,9987.0,22.0,,,10006.0,14.0,10008.0,22.0,,,9998.0,0.0,-0.06794179417941794,-5.0,-10.489974812214811,False
-1,100600,ASH_COATED_OSMIUM,9989.0,14.0,9987.0,28.0,,,10005.0,14.0,,,,,9997.0,0.0,-0.06997599759975998,-6.0,-10.852263873224675,False
-1,100700,ASH_COATED_OSMIUM,9990.0,15.0,9987.0,30.0,,,10006.0,15.0,10008.0,30.0,,,9998.0,0.0,-0.07134413441344134,-5.0,-11.142005201641306,False
-1,100800,ASH_COATED_OSMIUM,9990.0,10.0,9987.0,28.0,,,10008.0,28.0,,,,,9999.0,0.0,-0.07205820582058206,-4.0,-11.317464550876219,False
-1,100900,ASH_COATED_OSMIUM,9990.0,10.0,9987.0,27.0,,,10006.0,10.0,10008.0,27.0,,,9998.0,0.0,-0.07331833183318331,-5.0,-11.599155723448323,False
-1,101100,ASH_COATED_OSMIUM,9990.0,15.0,9987.0,21.0,,,10006.0,15.0,10008.0,21.0,,,9998.0,0.0,-0.07451845184518452,-6.0,-11.876404316399299,False
-1,101200,ASH_COATED_OSMIUM,9990.0,10.0,9987.0,26.0,,,10008.0,26.0,,,,,9999.0,0.0,-0.07445844584458446,-4.0,-11.862323743534313,False
-1,101300,ASH_COATED_OSMIUM,9990.0,10.0,9987.0,26.0,,,10008.0,26.0,,,,,9999.0,0.0,-0.07494449444944494,-4.0,-11.992259209343315,False
-1,101400,ASH_COATED_OSMIUM,9990.0,11.0,9988.0,22.0,,,10006.0,11.0,10009.0,22.0,,,9998.0,0.0,-0.07597659765976597,-4.5,-12.241750619231123,False
-1,101500,ASH_COATED_OSMIUM,9990.0,10.0,,,,,10009.0,20.0,,,,,9999.5,0.0,-0.07636063606360637,-4.5,-12.361829738810652,False
-1,101600,ASH_COATED_OSMIUM,9987.0,27.0,,,,,10006.0,14.0,10008.0,27.0,,,9996.5,0.0,-0.07758175817581758,-6.5,-12.567606586769175,False
-1,101700,ASH_COATED_OSMIUM,9987.0,27.0,,,,,10006.0,15.0,10008.0,27.0,,,9996.5,0.0,-0.07931893189318932,-5.5,-12.930167645862245,False
-1,101800,ASH_COATED_OSMIUM,9990.0,13.0,9988.0,24.0,,,9996.0,5.0,10006.0,13.0,10009.0,24.0,9993.0,0.0,-0.08366336633663367,-11.0,-13.50368851029217,False
-1,101900,ASH_COATED_OSMIUM,9990.0,14.0,9988.0,21.0,,,10006.0,14.0,10009.0,21.0,,,9998.0,0.0,-0.08371737173717372,-8.5,-13.51700327942848,False
-1,102000,ASH_COATED_OSMIUM,9988.0,29.0,,,,,10009.0,29.0,,,,,9998.5,0.0,-0.08188718871887189,-5.5,-13.203500750698845,False
-1,102100,ASH_COATED_OSMIUM,9990.0,15.0,9988.0,22.0,,,10006.0,15.0,10009.0,22.0,,,9998.0,0.0,-0.08177317731773177,-6.0,-13.17642032729139,False
-1,102200,ASH_COATED_OSMIUM,9990.0,11.0,9988.0,30.0,,,10006.0,11.0,10009.0,30.0,,,9998.0,0.0,-0.08158715871587159,-5.5,-13.13242221682345,False
-1,102300,ASH_COATED_OSMIUM,9988.0,24.0,,,,,10006.0,15.0,10009.0,24.0,,,9997.0,0.0,-0.08222622262226223,-7.0,-13.273255510756476,False
-1,102400,ASH_COATED_OSMIUM,9990.0,14.0,9988.0,23.0,,,10006.0,14.0,10009.0,23.0,,,9998.0,0.0,-0.0818901890189019,-6.0,-13.193035377633713,False
-1,102500,ASH_COATED_OSMIUM,9991.0,14.0,9989.0,27.0,,,10007.0,14.0,10010.0,27.0,,,9999.0,0.0,-0.08088808880888089,-5.5,-12.924364241182813,False
-1,102600,ASH_COATED_OSMIUM,9991.0,10.0,9988.0,23.0,,,10007.0,10.0,,,,,9999.0,0.0,-0.07952295229522953,-6.5,-12.593853602806947,False
-1,102700,ASH_COATED_OSMIUM,9991.0,15.0,9989.0,21.0,,,10010.0,21.0,,,,,10000.5,0.0,-0.0765946594659466,-8.5,-11.882813166580469,False
-1,102800,ASH_COATED_OSMIUM,9992.0,13.0,9989.0,26.0,,,10010.0,26.0,,,,,10001.0,0.0,-0.07118811881188118,-4.0,-11.134731970862708,False
-1,102900,ASH_COATED_OSMIUM,9992.0,13.0,,,,,10008.0,13.0,10010.0,27.0,,,10000.0,0.0,-0.0687038703870387,-3.5,-10.615650614553914,False
-1,103000,ASH_COATED_OSMIUM,9992.0,12.0,9989.0,30.0,,,10008.0,12.0,10010.0,30.0,,,10000.0,0.0,-0.06706870687068707,-3.0,-10.229848909805439,False
-1,103100,ASH_COATED_OSMIUM,9991.0,11.0,9989.0,26.0,,,10007.0,11.0,10010.0,26.0,,,9999.0,0.0,-0.06628862886288629,-7.0,-10.06127925892716,False
-1,103200,ASH_COATED_OSMIUM,9991.0,10.0,9989.0,27.0,,,10007.0,10.0,,,,,9999.0,0.0,-0.06364236423642364,-4.0,-9.690024325284655,False
-1,103300,ASH_COATED_OSMIUM,9989.0,25.0,,,,,10010.0,25.0,,,,,9999.5,0.0,-0.062433243324332435,-5.5,-9.430599242696273,False
-1,103400,ASH_COATED_OSMIUM,9991.0,12.0,9989.0,30.0,,,10007.0,12.0,10010.0,30.0,,,9999.0,0.0,-0.060267026702670264,-5.0,-9.09719780600129,False
-1,103500,ASH_COATED_OSMIUM,9991.0,12.0,9989.0,27.0,,,10007.0,12.0,10010.0,27.0,,,9999.0,0.0,-0.05863486348634864,-6.5,-8.819252184469235,False
-1,103600,ASH_COATED_OSMIUM,9991.0,10.0,9989.0,25.0,,,10007.0,10.0,10010.0,25.0,,,9999.0,0.0,-0.05603360336033603,-6.0,-8.467063603333703,False
-1,103700,ASH_COATED_OSMIUM,9991.0,12.0,9989.0,24.0,,,10007.0,12.0,10010.0,24.0,,,9999.0,0.0,-0.053657365736573655,-4.5,-8.13123566992928,False
-1,103800,ASH_COATED_OSMIUM,9989.0,26.0,,,,,10007.0,11.0,10010.0,26.0,,,9998.0,0.0,-0.052712271227122715,-11.5,-7.9912291771287896,False
-1,103900,ASH_COATED_OSMIUM,9989.0,22.0,,,,,10008.0,12.0,,,,,9998.5,0.0,-0.04776777677767777,-8.0,-7.802478453624284,False
-1,104000,ASH_COATED_OSMIUM,9992.0,14.0,,,,,10008.0,14.0,10010.0,27.0,,,10000.0,0.0,-0.04361836183618362,-3.0,-7.285375894901692,False
-1,104100,ASH_COATED_OSMIUM,9992.0,12.0,,,,,10008.0,12.0,10010.0,27.0,,,10000.0,0.0,-0.041512151215121515,-4.0,-6.8819321037307875,False
-1,104200,ASH_COATED_OSMIUM,9992.0,10.0,9989.0,23.0,,,10008.0,10.0,10010.0,23.0,,,10000.0,0.0,-0.038763876387638764,-4.0,-6.425636475761179,False
-1,104300,ASH_COATED_OSMIUM,9993.0,13.0,9990.0,22.0,,,10009.0,13.0,,,,,10001.0,0.0,-0.03537353735373537,-3.0,-5.824634126533176,False
-1,104400,ASH_COATED_OSMIUM,9992.0,12.0,9990.0,28.0,,,10011.0,28.0,,,,,10001.5,0.0,-0.03165016501650165,-1.5,-5.166436830714288,False
-1,104500,ASH_COATED_OSMIUM,9992.0,14.0,9990.0,25.0,,,10008.0,14.0,10011.0,25.0,,,10000.0,0.0,-0.029393939393939392,-4.0,-4.796604355182633,False
-1,104600,ASH_COATED_OSMIUM,9992.0,13.0,,,,,10008.0,13.0,10011.0,25.0,,,10000.0,0.0,-0.026495649564956494,-3.0,-4.365293509873793,False
-1,104700,ASH_COATED_OSMIUM,9992.0,15.0,9989.0,30.0,,,10008.0,15.0,10010.0,30.0,,,10000.0,0.0,-0.024155415541554155,-3.0,-3.9918416828999783,False
-1,104800,ASH_COATED_OSMIUM,9992.0,13.0,9990.0,26.0,,,10008.0,13.0,10011.0,26.0,,,10000.0,0.0,-0.02177917791779178,-3.0,-3.6160319043768876,False
-1,104900,ASH_COATED_OSMIUM,9992.0,11.0,9990.0,24.0,,,10008.0,11.0,,,,,10000.0,0.0,-0.019366936693669366,-4.0,-3.236291413414566,False
-1,105000,ASH_COATED_OSMIUM,9992.0,11.0,9990.0,21.0,,,9998.0,10.0,10008.0,11.0,10011.0,21.0,9995.0,0.0,-0.019282928292829283,-9.0,-3.227718398843932,False
-1,105100,ASH_COATED_OSMIUM,9992.0,15.0,,,,,10008.0,15.0,10011.0,30.0,,,10000.0,0.0,-0.01612061206120612,-2.5,-2.754489039236786,False
-1,105200,ASH_COATED_OSMIUM,9992.0,15.0,9990.0,25.0,,,10008.0,15.0,10011.0,25.0,,,10000.0,0.0,-0.01381938193819382,-3.0,-2.3776898334852428,False
-1,105500,ASH_COATED_OSMIUM,9993.0,10.0,9990.0,28.0,,,10011.0,28.0,,,,,10002.0,0.0,-0.009996999699969996,-1.0,-1.7162537704596565,False
-1,105600,ASH_COATED_OSMIUM,9993.0,14.0,9990.0,30.0,,,10009.0,14.0,10011.0,30.0,,,10001.0,0.0,-0.006756675667566756,0.5,-1.1733313503330245,False
-1,105700,ASH_COATED_OSMIUM,9993.0,14.0,9990.0,28.0,,,10009.0,14.0,10011.0,28.0,,,10001.0,0.0,-0.005007500750075007,0.0,-0.864529133780681,False
-1,105800,ASH_COATED_OSMIUM,9993.0,11.0,,,,,10009.0,11.0,10011.0,26.0,,,10001.0,0.0,-0.0029612961296129614,0.5,-0.509995308881393,False
-1,105900,ASH_COATED_OSMIUM,9990.0,23.0,,,,,10008.0,10.0,,,,,9999.0,0.0,-0.0024062406240624064,-3.0,-0.4152635467710679,False
-1,106000,ASH_COATED_OSMIUM,9992.0,14.0,,,,,10010.0,22.0,,,,,10001.0,0.0,0.000264026402640264,0.0,0.04589887244254264,False
-1,106100,ASH_COATED_OSMIUM,9992.0,11.0,9990.0,22.0,,,10011.0,22.0,,,,,10001.5,0.0,0.0026372637263726373,1.5,0.4572808480891433,False
-1,106200,ASH_COATED_OSMIUM,9992.0,12.0,9990.0,21.0,,,10011.0,21.0,,,,,10001.5,0.0,0.0043984398439843985,2.0,0.7579671842089581,False
-1,106300,ASH_COATED_OSMIUM,9992.0,10.0,9990.0,26.0,,,10008.0,10.0,10011.0,26.0,,,10000.0,0.0,0.004947494749474948,-0.5,0.8525374386258725,False
-1,106400,ASH_COATED_OSMIUM,9993.0,14.0,9990.0,22.0,,,10009.0,14.0,,,,,10001.0,0.0,0.006690669066906691,-3.5,1.1534150914097634,False
-1,106500,ASH_COATED_OSMIUM,9992.0,10.0,9990.0,20.0,,,10008.0,10.0,10011.0,20.0,,,10000.0,0.0,0.010258025802580258,1.5,1.880527599125681,False
-1,106600,ASH_COATED_OSMIUM,9992.0,12.0,9990.0,30.0,,,10008.0,12.0,10011.0,30.0,,,10000.0,0.0,0.010243024302430242,1.0,1.8778233680419651,False
-1,106700,ASH_COATED_OSMIUM,9992.0,12.0,,,,,10011.0,28.0,,,,,10001.5,0.0,0.011404140414041404,2.5,2.0789842854030565,False
-1,106800,ASH_COATED_OSMIUM,9992.0,12.0,9989.0,30.0,,,10008.0,12.0,10010.0,30.0,,,10000.0,0.0,0.011644164416441644,0.0,2.1230042585106155,False
-1,107000,ASH_COATED_OSMIUM,9991.0,13.0,9989.0,25.0,,,10010.0,25.0,,,,,10000.5,0.0,0.012775277527752775,1.5,2.33570268671807,False
-1,107100,ASH_COATED_OSMIUM,9991.0,14.0,,,,,10007.0,14.0,10009.0,22.0,,,9999.0,0.0,0.012403240324032403,0.0,2.2640690800782477,False
-1,107200,ASH_COATED_OSMIUM,9991.0,12.0,9989.0,24.0,,,10007.0,12.0,10010.0,24.0,,,9999.0,0.0,0.012031203120312032,0.0,2.1927718590616707,False
-1,107300,ASH_COATED_OSMIUM,9991.0,12.0,9989.0,23.0,,,10010.0,23.0,,,,,10000.5,0.0,0.01255025502550255,1.5,2.286283226572802,False
-1,107400,ASH_COATED_OSMIUM,9992.0,11.0,9989.0,25.0,,,10008.0,11.0,10010.0,25.0,,,10000.0,0.0,0.012754275427542754,2.0,2.3238755414894112,False
-1,107500,ASH_COATED_OSMIUM,9992.0,11.0,9989.0,25.0,,,10010.0,25.0,,,,,10001.0,0.0,0.012934293429342934,2.0,2.3542137977160595,False
-1,107600,ASH_COATED_OSMIUM,9992.0,10.0,,,,,10011.0,30.0,,,,,10001.5,0.0,0.01398139813981398,2.5,2.534467025230282,False
-1,107800,ASH_COATED_OSMIUM,9992.0,12.0,9989.0,20.0,,,10008.0,12.0,,,,,10000.0,0.0,0.014107410741074107,1.0,2.5577469897173506,False
-1,107900,ASH_COATED_OSMIUM,9990.0,28.0,,,,,10011.0,28.0,,,,,10000.5,0.0,0.014518451845184518,1.5,2.6320215659620305,False
-1,108000,ASH_COATED_OSMIUM,9989.0,26.0,,,,,10008.0,15.0,10010.0,26.0,,,9998.5,0.0,0.013723372337233723,-2.0,2.475295203088215,False
-1,108100,ASH_COATED_OSMIUM,9989.0,25.0,,,,,10008.0,13.0,,,,,9998.5,0.0,0.013843384338433844,0.5,2.50030945845304,False
-1,108200,ASH_COATED_OSMIUM,9997.0,2.0,9992.0,15.0,9989.0,29.0,10008.0,15.0,10010.0,29.0,,,10002.5,0.0,0.014848484848484849,3.5,2.6547559635428035,False
-1,108300,ASH_COATED_OSMIUM,9991.0,12.0,9989.0,21.0,,,10007.0,12.0,,,,,9999.0,0.0,0.014326432643264327,1.0,2.555079446659856,False
-1,108400,ASH_COATED_OSMIUM,9992.0,12.0,9989.0,25.0,,,10008.0,12.0,10010.0,25.0,,,10000.0,0.0,0.013792379237923792,5.5,2.4623693757107916,False
-1,108500,ASH_COATED_OSMIUM,9992.0,11.0,9990.0,23.0,,,10008.0,11.0,10011.0,23.0,,,10000.0,0.0,0.011113111311131112,0.0,2.0619574518289987,False
-1,108600,ASH_COATED_OSMIUM,9992.0,12.0,9990.0,26.0,,,10008.0,12.0,,,,,10000.0,0.0,0.011701170117011701,0.0,2.176201693850034,False
-1,108700,ASH_COATED_OSMIUM,9992.0,15.0,9989.0,23.0,,,10008.0,15.0,10010.0,23.0,,,10000.0,0.0,0.01228922892289229,-3.5,2.2912814335266556,False
-1,108800,ASH_COATED_OSMIUM,9992.0,14.0,9990.0,20.0,,,10008.0,14.0,10011.0,20.0,,,10000.0,0.0,0.014998499849985,1.5,2.9370863215420457,False
-1,109000,ASH_COATED_OSMIUM,9992.0,12.0,9990.0,20.0,,,10008.0,12.0,,,,,10000.0,0.0,0.01471947194719472,0.0,2.8824899683999243,False
-1,109100,ASH_COATED_OSMIUM,9992.0,12.0,9990.0,27.0,,,10008.0,12.0,,,,,10000.0,0.0,0.015331533153315332,1.0,3.0132122184481913,False
-1,109200,ASH_COATED_OSMIUM,9992.0,14.0,,,,,10008.0,14.0,,,,,10000.0,0.0,0.015337533753375338,-0.5,3.014429590922538,False
-1,109300,ASH_COATED_OSMIUM,9992.0,10.0,9989.0,21.0,,,10008.0,10.0,10010.0,21.0,,,10000.0,0.0,0.016240624062406242,1.5,3.215808536646914,False
-1,109400,ASH_COATED_OSMIUM,9992.0,15.0,9989.0,21.0,,,10008.0,15.0,10010.0,21.0,,,10000.0,0.0,0.015937593759375937,0.0,3.1553888477326195,False
-1,109500,ASH_COATED_OSMIUM,9991.0,13.0,9989.0,28.0,,,10010.0,28.0,,,,,10000.5,0.0,0.01682268226822682,-4.0,3.344122048365965,False
-1,109800,ASH_COATED_OSMIUM,9991.0,12.0,9988.0,22.0,,,10006.0,12.0,10009.0,22.0,,,9998.5,0.0,0.01924092409240924,-1.5,4.1539398961243466,False
-1,109900,ASH_COATED_OSMIUM,9991.0,11.0,,,,,10007.0,11.0,10009.0,27.0,,,9999.0,0.0,0.019300930093009303,-1.0,4.17037986859278,False
-1,110000,ASH_COATED_OSMIUM,9990.0,10.0,9988.0,21.0,,,10006.0,10.0,10009.0,21.0,,,9998.0,0.0,0.01877887788778878,-2.0,4.01874737185922,False
-1,110100,ASH_COATED_OSMIUM,9991.0,14.0,9988.0,23.0,,,10007.0,14.0,10009.0,23.0,,,9999.0,0.0,0.018874887488748875,-2.5,4.044528298210869,False
-1,110200,ASH_COATED_OSMIUM,9991.0,14.0,9988.0,20.0,,,10007.0,14.0,,,,,9999.0,0.0,0.019891989198919893,-2.0,4.355593378494447,False
-1,110300,ASH_COATED_OSMIUM,9991.0,11.0,9989.0,20.0,,,10010.0,20.0,,,,,10000.5,0.0,0.021527152715271527,1.0,4.813674129882283,False
-1,110500,ASH_COATED_OSMIUM,9992.0,13.0,,,,,10008.0,13.0,,,,,10000.0,0.0,0.021962196219621963,1.0,4.929309146549405,False
-1,110600,ASH_COATED_OSMIUM,9992.0,12.0,9989.0,28.0,,,10008.0,12.0,10010.0,28.0,,,10000.0,0.0,0.02208820882088209,1.0,4.961458224641586,False
-1,110800,ASH_COATED_OSMIUM,9991.0,11.0,9989.0,30.0,,,10007.0,11.0,10010.0,30.0,,,9999.0,0.0,0.02160816081608161,-1.0,4.827631856706225,False
-1,110900,ASH_COATED_OSMIUM,9991.0,15.0,9989.0,24.0,,,10007.0,15.0,,,,,9999.0,0.0,0.021734173417341733,0.0,4.865686034163423,False
-1,111000,ASH_COATED_OSMIUM,9992.0,10.0,9989.0,22.0,,,10008.0,10.0,10010.0,22.0,,,10000.0,0.0,0.02186018601860186,2.0,4.8976217362368075,False
-1,111100,ASH_COATED_OSMIUM,9992.0,13.0,9989.0,25.0,,,10008.0,13.0,10010.0,25.0,,,10000.0,0.0,0.021368136813681368,2.0,4.785435184778912,False
-1,111300,ASH_COATED_OSMIUM,9992.0,10.0,9990.0,29.0,,,10008.0,10.0,,,,,10000.0,0.0,0.020852085208520853,1.0,4.668495902515075,False
-1,111400,ASH_COATED_OSMIUM,9990.0,23.0,,,,,10008.0,15.0,10011.0,23.0,,,9999.0,0.0,0.020324032403240325,1.5,4.525178984371892,False
-1,111500,ASH_COATED_OSMIUM,9990.0,21.0,,,,,10009.0,11.0,,,,,9999.5,0.0,0.019183918391839184,1.5,4.27193692816235,False
-1,111600,ASH_COATED_OSMIUM,9992.0,11.0,9990.0,30.0,,,10008.0,11.0,10011.0,30.0,,,10000.0,0.0,0.01861986198619862,3.0,4.147631151412162,False
-1,111700,ASH_COATED_OSMIUM,9992.0,12.0,,,,,10008.0,12.0,10011.0,20.0,,,10000.0,0.0,0.017425742574257427,2.0,3.9100550549429403,False
-1,111800,ASH_COATED_OSMIUM,9993.0,10.0,9991.0,22.0,,,10012.0,22.0,,,,,10002.5,0.0,0.018286828682868288,3.5,4.054866655443441,False
-1,111900,ASH_COATED_OSMIUM,9999.0,2.0,9993.0,12.0,9991.0,20.0,10009.0,12.0,10012.0,20.0,,,10004.0,0.0,0.02059105910591059,6.0,4.412564299626368,False
-1,112100,ASH_COATED_OSMIUM,9994.0,13.0,9991.0,20.0,,,10010.0,13.0,10012.0,20.0,,,10002.0,0.0,0.02104110411041104,4.0,4.490874712097257,False
-1,112200,ASH_COATED_OSMIUM,9994.0,11.0,,,,,10010.0,11.0,10012.0,26.0,,,10002.0,0.0,0.021443144314431443,3.0,4.560723762800173,False
-1,112300,ASH_COATED_OSMIUM,9993.0,14.0,9991.0,26.0,,,10009.0,14.0,10012.0,26.0,,,10001.0,0.0,0.02180918091809181,2.0,4.63985078964413,False
-1,112400,ASH_COATED_OSMIUM,9993.0,10.0,9990.0,28.0,,,10002.0,3.0,10009.0,10.0,,,9997.5,0.0,0.020072007200720072,-0.5,4.152217065157349,False
-1,112500,ASH_COATED_OSMIUM,9993.0,15.0,9991.0,21.0,,,10009.0,15.0,10012.0,21.0,,,10001.0,0.0,0.019825982598259826,1.5,4.105758689760087,False
-1,112600,ASH_COATED_OSMIUM,9993.0,14.0,9991.0,30.0,,,10009.0,14.0,,,,,10001.0,0.0,0.020453045304530452,4.5,4.241603312001515,False
-1,112700,ASH_COATED_OSMIUM,9993.0,12.0,9991.0,28.0,,,10009.0,12.0,10012.0,28.0,,,10001.0,0.0,0.019243924392439243,4.5,4.045205377735404,False
-1,112800,ASH_COATED_OSMIUM,9990.0,22.0,,,,,10009.0,15.0,10011.0,22.0,,,9999.5,0.0,0.01708970897089709,6.5,3.6343897825707723,False
-1,113000,ASH_COATED_OSMIUM,9990.0,26.0,,,,,10009.0,15.0,10011.0,26.0,,,9999.5,0.0,0.012778277827782777,1.5,3.0367998458821797,False
-1,113100,ASH_COATED_OSMIUM,9993.0,14.0,9990.0,20.0,,,10009.0,14.0,10011.0,20.0,,,10001.0,0.0,0.01231023102310231,2.5,2.9394402877810584,False
-1,113200,ASH_COATED_OSMIUM,9992.0,14.0,9990.0,29.0,,,10008.0,14.0,10011.0,29.0,,,10000.0,0.0,0.011515151515151515,2.0,2.753526136168653,False
-1,113300,ASH_COATED_OSMIUM,9992.0,14.0,9990.0,20.0,,,10008.0,14.0,10011.0,20.0,,,10000.0,0.0,0.010399039903990399,2.0,2.5014133005608574,False
-1,113400,ASH_COATED_OSMIUM,9992.0,14.0,9990.0,20.0,,,9998.0,4.0,10008.0,14.0,10011.0,20.0,9995.0,0.0,0.0062886288628862886,-2.0,1.388947198447832,False
-1,113500,ASH_COATED_OSMIUM,9992.0,15.0,9990.0,21.0,,,10008.0,15.0,10011.0,21.0,,,10000.0,0.0,0.004578457845784579,2.0,1.033062941775416,False
-1,113600,ASH_COATED_OSMIUM,10002.0,9.0,9992.0,13.0,9990.0,24.0,10011.0,24.0,,,,,10006.5,0.0,0.0072997299729972995,7.5,1.4890370194416436,False
-1,113700,ASH_COATED_OSMIUM,9992.0,11.0,9989.0,20.0,,,10008.0,11.0,10010.0,20.0,,,10000.0,0.0,0.006663666366636663,1.0,1.3603988189883667,False
-1,113800,ASH_COATED_OSMIUM,9992.0,14.0,,,,,10008.0,14.0,10011.0,22.0,,,10000.0,0.0,0.006015601560156016,-0.5,1.2293361181857037,False
-1,113900,ASH_COATED_OSMIUM,9992.0,13.0,,,,,10008.0,13.0,10011.0,28.0,,,10000.0,0.0,0.006264626462646265,-1.0,1.2817425091662322,False
-1,114000,ASH_COATED_OSMIUM,9992.0,13.0,9990.0,28.0,,,10011.0,28.0,,,,,10001.5,0.0,0.007713771377137714,1.5,1.5801844747429417,False
-1,114100,ASH_COATED_OSMIUM,9992.0,11.0,9990.0,30.0,,,10011.0,30.0,,,,,10001.5,0.0,0.008550855085508551,1.5,1.7473668563298488,False
-1,114200,ASH_COATED_OSMIUM,9990.0,23.0,,,,,10008.0,14.0,10011.0,23.0,,,9999.0,0.0,0.007884788478847885,0.0,1.602989149536358,False
-1,114300,ASH_COATED_OSMIUM,9989.0,27.0,,,,,10008.0,13.0,10010.0,27.0,,,9998.5,0.0,0.006327632763276327,-0.5,1.2763097918930568,False
-1,114400,ASH_COATED_OSMIUM,10001.0,9.0,9992.0,15.0,9989.0,28.0,10008.0,15.0,10010.0,28.0,,,10004.5,0.0,0.008340834083408341,5.0,1.6191146370050118,False
-1,114500,ASH_COATED_OSMIUM,9989.0,29.0,,,,,10010.0,29.0,,,,,9999.5,0.0,0.007620762076207621,0.5,1.4760768715808241,False
-1,114600,ASH_COATED_OSMIUM,9989.0,25.0,,,,,10007.0,14.0,10010.0,25.0,,,9998.0,0.0,0.005706570657065707,-1.0,1.0920595620522136,False
-1,114700,ASH_COATED_OSMIUM,9991.0,12.0,9988.0,26.0,,,10007.0,12.0,10009.0,26.0,,,9999.0,0.0,0.0043984398439843985,0.0,0.8396528631121442,False
-1,114800,ASH_COATED_OSMIUM,9988.0,24.0,,,,,10007.0,10.0,,,,,9997.5,0.0,0.0021992199219921993,-1.5,0.413681450923293,False
-1,114900,ASH_COATED_OSMIUM,9991.0,11.0,,,,,10007.0,11.0,10009.0,21.0,,,9999.0,0.0,0.0009090909090909091,1.0,0.17087972271976928,False
-1,115000,ASH_COATED_OSMIUM,9990.0,11.0,9988.0,25.0,,,10009.0,25.0,,,,,9999.5,0.0,-0.0006900690069006901,1.0,-0.13083879746923804,False
-1,115100,ASH_COATED_OSMIUM,9990.0,15.0,,,,,10006.0,15.0,10009.0,25.0,,,9998.0,0.0,-0.0028952895289528955,-2.0,-0.5475353338530704,False
-1,115200,ASH_COATED_OSMIUM,9990.0,12.0,9988.0,21.0,,,10006.0,12.0,10009.0,21.0,,,9998.0,0.0,-0.004185418541854185,-2.0,-0.7854514381605678,False
-1,115300,ASH_COATED_OSMIUM,9988.0,28.0,,,,,10006.0,12.0,10009.0,28.0,,,9997.0,0.0,-0.006045604560456046,-3.0,-1.1161262403727699,False
-1,115400,ASH_COATED_OSMIUM,9990.0,14.0,9988.0,24.0,,,10006.0,14.0,10009.0,24.0,,,9998.0,0.0,-0.007275727572757276,-3.0,-1.3356281192491193,False
-1,115500,ASH_COATED_OSMIUM,9990.0,15.0,,,,,10006.0,15.0,10009.0,24.0,,,9998.0,0.0,-0.007875787578757875,-3.5,-1.4391393739066423,False
-1,115600,ASH_COATED_OSMIUM,9990.0,14.0,9988.0,27.0,,,10006.0,14.0,10009.0,27.0,,,9998.0,0.0,-0.008136813681368137,-2.0,-1.483279917774233,False
-1,115700,ASH_COATED_OSMIUM,9990.0,12.0,9987.0,25.0,,,10008.0,25.0,,,,,9999.0,0.0,-0.00867086708670867,-1.0,-1.5801771520481618,False
-1,115800,ASH_COATED_OSMIUM,9990.0,14.0,9987.0,22.0,,,10006.0,14.0,10008.0,22.0,,,9998.0,0.0,-0.009786978697869786,-2.0,-1.7763548276147059,False
